R472544,R757887
R502578,R886761
R797023,R756628
R383626,R745977
R666738,R447354
R656640,R148466
R930153,R728450
R978932,R236840
R727993,R450226
R442001,R402748
R593449,R411662
R555256,R950373
R639027,R292998
R334978,R128904
R345520,R373208
R122864,R477828
R880910,R272934
R612910,R253681
R160161,R623346
R507323,R601983
R236429,R486100
R845569,R467386
R180893,R890815
R578946,R542076
R979753,R383294
R533471,R659202
R310089,R782057
R918784,R152295
R961563,R615739
R209592,R564849
R485996,R253827
R416885,R589872
R148990,R949420
R348984,R584583
R606757,R812201
R778930,R580651
R208200,R972519
R349919,R660406
R969701,R112596
R581264,R997278
R728283,R792204
R698859,R846987
R241701,R893399
R779871,R918362
R653868,R857704
R398225,R143376
R311508,R613873
R653664,R981818
R320000,R685155
R994679,R836795
R863244,R537908
R131562,R834957
R526258,R309999
R569570,R116084
R382740,R416224
R358812,R614940
R248178,R910330
R443167,R888486
R997218,R163478
R626683,R398912
R528977,R832156
R138150,R266938
R423125,R731484
R705710,R324490
R412888,R733455
R899428,R758251
R725811,R169081
R616468,R589478
R400862,R938003
R218554,R794770
R488707,R596032
R193997,R171352
R449270,R744759
R918822,R250331
R722830,R500026
R285672,R285594
R239663,R179384
R333774,R956601
R953168,R983935
R381475,R943463
R586468,R576182
R193561,R872211
R642912,R578917
R696037,R843967
R728888,R946924
R993575,R716964
R619130,R864682
R762160,R983320
R423811,R571839
R561973,R365782
R361502,R660540
R672203,R591415
R351513,R645884
R955864,R543174
R100991,R868887
R467409,R503592
R433828,R658950
R476151,R433112
R868294,R794531
R500379,R834832
R388607,R179761
R172041,R682395
R343386,R690200
R728617,R679172
R615512,R673001
R696710,R762114
R392734,R995837
R523892,R574234
R856048,R613231
R453486,R449096
R334606,R557764
R450059,R607423
R662100,R468203
R605999,R490147
R905430,R689101
R175423,R332386
R972797,R559072
R649046,R481307
R837023,R897481
R947470,R884612
R473041,R426657
R239671,R730310
R776590,R612091
R615949,R621637
R125171,R451242
R930681,R211964
R325045,R566078
R463120,R880099
R953132,R343977
R799659,R337575
R505509,R337945
R338739,R622200
R214732,R705602
R574100,R371721
R482105,R282028
R260782,R642362
R316488,R318081
R469764,R416412
R446234,R877934
R143586,R197205
R697570,R331576
R361746,R754215
R169166,R807683
R605648,R672672
R971224,R269991
R936180,R792522
R435120,R589384
R516111,R320255
R730389,R758352
R274437,R640426
R111476,R796019
R640247,R659772
R132692,R229038
R244724,R895254
R798646,R540029
R365165,R939454
R388125,R835407
R168224,R527753
R349825,R993180
R469306,R606103
R602636,R139915
R491047,R969732
R792740,R177396
R372528,R239993
R359560,R963361
R578852,R723732
R119155,R739878
R552862,R575772
R301707,R694762
R313414,R290681
R451924,R676543
R661434,R589471
R969233,R840416
R100265,R778356
R430036,R625698
R848769,R129977
R979157,R690463
R427325,R241264
R578182,R229303
R869591,R942601
R788159,R369498
R332352,R398586
R286391,R821004
R274871,R964752
R430546,R450504
R689701,R763798
R170614,R653971
R763515,R496460
R417156,R951837
R890027,R572780
R194614,R707171
R358785,R524178
R147353,R971405
R460171,R338847
R376848,R854140
R190759,R114656
R858863,R283958
R489372,R218658
R226587,R514135
R974240,R726150
R541243,R145912
R703962,R953948
R559641,R302591
R346433,R570338
R150304,R833577
R412554,R632304
R105048,R413065
R144610,R745562
R232921,R542443
R160259,R549625
R672052,R100111
R691580,R274813
R364919,R168747
R252068,R772101
R711995,R389890
R714595,R712790
R864855,R581341
R682713,R432740
R643603,R720953
R407269,R450108
R919720,R387022
R409542,R963736
R181299,R582350
R168282,R773995
R466032,R713859
R141394,R583661
R250178,R861401
R693228,R397432
R340251,R491640
R520377,R984568
R359776,R729613
R197193,R236592
R319764,R241220
R968026,R609600
R347232,R933546
R478530,R946196
R122052,R459237
R338774,R142862
R581542,R419747
R930106,R500472
R794452,R296621
R418690,R456653
R950355,R892225
R869366,R494158
R470289,R386695
R397436,R973983
R520803,R564069
R755481,R506041
R183854,R714332
R846716,R297147
R655365,R517013
R363182,R963877
R415606,R701263
R847279,R607430
R450726,R443826
R920465,R843128
R612070,R364741
R507603,R879647
R144016,R641131
R476434,R735434
R270980,R921807
R476761,R307024
R655356,R308282
R876421,R771227
R485991,R754411
R553752,R184347
R229703,R308855
R483241,R506382
R242714,R762258
R586838,R286912
R596228,R274375
R931631,R910983
R822851,R206646
R260887,R106340
R267760,R835400
R439827,R275635
R113379,R849866
R622076,R688564
R173282,R172514
R583193,R207637
R354716,R413529
R112139,R314319
R420238,R296023
R796481,R799116
R824055,R702275
R614075,R790106
R307887,R179213
R646467,R235227
R266080,R708290
R872522,R160042
R349948,R457665
R793055,R372030
R286843,R452850
R602272,R206046
R116325,R314922
R108272,R689195
R874393,R527916
R226152,R654430
R449012,R291790
R789160,R377250
R633432,R593408
R408642,R112996
R233719,R833420
R148389,R225452
R606526,R955700
R710415,R557894
R737499,R313775
R794385,R361701
R209200,R374498
R892542,R393262
R972600,R689064
R914840,R414326
R730257,R778619
R829686,R101365
R796217,R960888
R936711,R532058
R198386,R380310
R468003,R925260
R232680,R567910
R770983,R919134
R587054,R442400
R516859,R956226
R322055,R817127
R602187,R146339
R415904,R177690
R472105,R594385
R863908,R146240
R539384,R869987
R173340,R276027
R240889,R790725
R466164,R244198
R736261,R850750
R483244,R369450
R706440,R614859
R255234,R856890
R652153,R748994
R985803,R725466
R304077,R848727
R175254,R331220
R219150,R710458
R742451,R721584
R347891,R770918
R626042,R907753
R202186,R438766
R417635,R190240
R575008,R846099
R830796,R760838
R410656,R802525
R104678,R998413
R497673,R855004
R219399,R975128
R499851,R695388
R760669,R734092
R433538,R101157
R194902,R302727
R884661,R456056
R728648,R720736
R643833,R726317
R739925,R437379
R268948,R250132
R162345,R248813
R476750,R782138
R807547,R653204
R647205,R601578
R524358,R352365
R427499,R349030
R385548,R310364
R114164,R354238
R752963,R382091
R552004,R484813
R443465,R535872
R986503,R817877
R596474,R985922
R137495,R115322
R721831,R209449
R633023,R854953
R389152,R560177
R715720,R216078
R433463,R956103
R633597,R100842
R138607,R810815
R281041,R588982
R483867,R798783
R541090,R775299
R764196,R457787
R552505,R300176
R619060,R790926
R224083,R958800
R141255,R545698
R262139,R253387
R258638,R858024
R440343,R881270
R796077,R202882
R986810,R341823
R720830,R742551
R434695,R724908
R889587,R617969
R805560,R267565
R498270,R580601
R282141,R121765
R805732,R763708
R586914,R254771
R674346,R720430
R673763,R203766
R913475,R868051
R567933,R639632
R699289,R533570
R684372,R201981
R355270,R974891
R648709,R269719
R454354,R228682
R893860,R964743
R732904,R562590
R584042,R270677
R462544,R471461
R768698,R980044
R939391,R146123
R155917,R531014
R154300,R656592
R525968,R884617
R574022,R206140
R630121,R497910
R510754,R298632
R118721,R938784
R658402,R883269
R592623,R666272
R944460,R523659
R380917,R579893
R103736,R645495
R622540,R396996
R456499,R623010
R761636,R621622
R363433,R897321
R342157,R474681
R399043,R185021
R545740,R673270
R381221,R684978
R912372,R755484
R630571,R323283
R309912,R899853
R586679,R607276
R984854,R791928
R317145,R263061
R976732,R257569
R827516,R822767
R176329,R111105
R424854,R588091
R622870,R873197
R600482,R483970
R164189,R332318
R353660,R790633
R554921,R598196
R248551,R161075
R196513,R573314
R616047,R363093
R873832,R767629
R409615,R357963
R493957,R843701
R298536,R351892
R181066,R632740
R681110,R883797
R289281,R693649
R901469,R661707
R143594,R643527
R332231,R452401
R604185,R711509
R447369,R956142
R169478,R906365
R477132,R161956
R951689,R705665
R906054,R356606
R817447,R805993
R644818,R493145
R692817,R271718
R520037,R698291
R659126,R836685
R461122,R681315
R432727,R644609
R164198,R706088
R751624,R453637
R803784,R843732
R304467,R665951
R437368,R686241
R702488,R173941
R787525,R760502
R312166,R952288
R531260,R134125
R625799,R237379
R222330,R701872
R781678,R149285
R767799,R189289
R674237,R308672
R152073,R365403
R440526,R983123
R708201,R633497
R640171,R190333
R489181,R305657
R601171,R658712
R163901,R383157
R631600,R722644
R286206,R933725
R389459,R229792
R123538,R560993
R396042,R514498
R620702,R406272
R652957,R263212
R747303,R471906
R369508,R294330
R998998,R430585
R211643,R715577
R470596,R626823
R930317,R929632
R576555,R735890
R758349,R447333
R242298,R815322
R403323,R919220
R480740,R913801
R825444,R180657
R407959,R969618
R485388,R964455
R413630,R427360
R857272,R568326
R557971,R657571
R477145,R410965
R624248,R342938
R383584,R741782
R119932,R390902
R883335,R306186
R726086,R904905
R473126,R384350
R121732,R210168
R584492,R169068
R277744,R334789
R161295,R142529
R628221,R678929
R323306,R955525
R982344,R945733
R393519,R345662
R906887,R973980
R391605,R858276
R573660,R951107
R760967,R630294
R963904,R875775
R504689,R805931
R317219,R363381
R731263,R464068
R593809,R148142
R865699,R340170
R390604,R266100
R763278,R271159
R150399,R553969
R224858,R492426
R658484,R541657
R438901,R611130
R135968,R128076
R811587,R900799
R853329,R235102
R677629,R401772
R965717,R199123
R191040,R792434
R713311,R780603
R983340,R809659
R438048,R845768
R594882,R145224
R668015,R321986
R415702,R831475
R801885,R770550
R249488,R353648
R211188,R686122
R194536,R214543
R907934,R733833
R241302,R917309
R724790,R833527
R778731,R297903
R179306,R863594
R901624,R279541
R713397,R981897
R692888,R290898
R382444,R342221
R136295,R513221
R694330,R852694
R695052,R191505
R371651,R248886
R396383,R921141
R499991,R859755
R534245,R652782
R869801,R872805
R513530,R118846
R571774,R326582
R823768,R707874
R429281,R623026
R566863,R815669
R255521,R461356
R183211,R966718
R298097,R633296
R584625,R629361
R416595,R927969
R588098,R564547
R987209,R267362
R766504,R443813
R940420,R532017
R905021,R724387
R799898,R986434
R830975,R729615
R289906,R126372
R389104,R195076
R570470,R854984
R354283,R513345
R146982,R771752
R962895,R288146
R860197,R361727
R706205,R504190
R462857,R199446
R698010,R646126
R339893,R450140
R243538,R494526
R810301,R547561
R141617,R342099
R985936,R100756
R247112,R897629
R197129,R564736
R347491,R366112
R246546,R549919
R453348,R401751
R669405,R815674
R619623,R964947
R939299,R917225
R879150,R660401
R558191,R509417
R270331,R103760
R426948,R113742
R246621,R771602
R662780,R214269
R996094,R392563
R681222,R450906
R510556,R608274
R631018,R584831
R446136,R658612
R949861,R670658
R373901,R210762
R782841,R174453
R788269,R898273
R398155,R600614
R142048,R862013
R632113,R295673
R911496,R814109
R397912,R320965
R596077,R839452
R791803,R296824
R328208,R155984
R989072,R618636
R697906,R185405
R725069,R673836
R242247,R554632
R565424,R631450
R237046,R270343
R504539,R997814
R251544,R403496
R512327,R675119
R282906,R519680
R977151,R150212
R507036,R774994
R780877,R818780
R622808,R117877
R340344,R511255
R526939,R150942
R112099,R650357
R275835,R541653
R398772,R393219
R676178,R709500
R892064,R814790
R730508,R671368
R972696,R593159
R915151,R899401
R589232,R666163
R358076,R481437
R260113,R446890
R504024,R969105
R419956,R432350
R985710,R720432
R650935,R550088
R392777,R740214
R196169,R678560
R153777,R958636
R508011,R675073
R635880,R736440
R485669,R377135
R289998,R337002
R446759,R470583
R137999,R575561
R631375,R310616
R109140,R628606
R228507,R937544
R586952,R310099
R295958,R229709
R958315,R879897
R747005,R209450
R677687,R666819
R459527,R789322
R312927,R345945
R370593,R593681
R763645,R985078
R761898,R519193
R335469,R882294
R627797,R850466
R559621,R740219
R862102,R339369
R475596,R352888
R481520,R316295
R734544,R184199
R524687,R980851
R446306,R777910
R539411,R852808
R844105,R806733
R539790,R482459
R713101,R378145
R163093,R984437
R890473,R230336
R735880,R921499
R993637,R282965
R534985,R414114
R727747,R237315
R404089,R316319
R696172,R709670
R383107,R286324
R224813,R471618
R629655,R984296
R784803,R652757
R234833,R413905
R650938,R206585
R796589,R388242
R259867,R905788
R381201,R342806
R455582,R417316
R149260,R768930
R345125,R646491
R439417,R400647
R728481,R925850
R593227,R478185
R965173,R255130
R734040,R232297
R931462,R210926
R211049,R483713
R492918,R967286
R212074,R276484
R427568,R433486
R213700,R423384
R831266,R233827
R282562,R732012
R951239,R925058
R692155,R330602
R534606,R813439
R717479,R661666
R116251,R979967
R909936,R684228
R705016,R485421
R576740,R607567
R723470,R395430
R104180,R928917
R249933,R427203
R975292,R769059
R385850,R272790
R625229,R649835
R278182,R912772
R995376,R925404
R777755,R832143
R168730,R415390
R413046,R784079
R230592,R490949
R193310,R877107
R516250,R592934
R137038,R398785
R173090,R359199
R237366,R529116
R781349,R849173
R606226,R707312
R815215,R556897
R994160,R594253
R550516,R842982
R621960,R423101
R559785,R769842
R101815,R362625
R414666,R329134
R503032,R232506
R337565,R159236
R369229,R549922
R818009,R351868
R104183,R958663
R929429,R895047
R928357,R412970
R490375,R733052
R138087,R597555
R320634,R246274
R185410,R403912
R443012,R541403
R345320,R265123
R166467,R423399
R283054,R773939
R964555,R896193
R395540,R829531
R133600,R887662
R474065,R229931
R322374,R965918
R393912,R219751
R999183,R908380
R473116,R343520
R914745,R171130
R769445,R772016
R666415,R598285
R645191,R872940
R919926,R448347
R787376,R953503
R881072,R761035
R490247,R349696
R409235,R253986
R475027,R979731
R348752,R832783
R171738,R316163
R108892,R379323
R242476,R183096
R130873,R600350
R391429,R919763
R147842,R241397
R336732,R572425
R691213,R886790
R451880,R291002
R623493,R163142
R195670,R767615
R967724,R718578
R703068,R597682
R218943,R294791
R797107,R655155
R267822,R763536
R147724,R351316
R802305,R122121
R290713,R354625
R794282,R994353
R665637,R143542
R906617,R896196
R126306,R439883
R625486,R742316
R730625,R717620
R239395,R362044
R956585,R167049
R334939,R626784
R132335,R969695
R199185,R678069
R789518,R550299
R798483,R597881
R775796,R187010
R413496,R504779
R959821,R203755
R957532,R991450
R966084,R759681
R776799,R825890
R336285,R409392
R900706,R298437
R749781,R883999
R236673,R740782
R872491,R266134
R658553,R332076
R848435,R822221
R280777,R782510
R161872,R995851
R971273,R456835
R221207,R134333
R753598,R129526
R535200,R271519
R897867,R187649
R749829,R143000
R794625,R851410
R721953,R418889
R119685,R353293
R861316,R918270
R985094,R251037
R301399,R592561
R765526,R146575
R200412,R155563
R325900,R558915
R927087,R669237
R686027,R503661
R600011,R718649
R824706,R378315
R111415,R119782
R854463,R815419
R360385,R437946
R684140,R235069
R387633,R577831
R154693,R936707
R109080,R331411
R457365,R467270
R157261,R999299
R274434,R121000
R935690,R181613
R880104,R793206
R247696,R262080
R435731,R883976
R199057,R686554
R128391,R138195
R516032,R880381
R685546,R955729
R778665,R246078
R398083,R369681
R621509,R529063
R371340,R694872
R770334,R730757
R244726,R230361
R125111,R191073
R329521,R193486
R253871,R479011
R603464,R377738
R807761,R974098
R852494,R571297
R109706,R202195
R655611,R104938
R737743,R372695
R354051,R378991
R108211,R845961
R573052,R567322
R194359,R791581
R807604,R119657
R720469,R954556
R904006,R811728
R958176,R445927
R339434,R316448
R748435,R298648
R728975,R901686
R187395,R857524
R204127,R756060
R717026,R371016
R893303,R711847
R683255,R181663
R460934,R734801
R112007,R574058
R985322,R689876
R855536,R634992
R950254,R840950
R997514,R803924
R534706,R150669
R452477,R436305
R509377,R865529
R312570,R914957
R208797,R753508
R121918,R365586
R808404,R490311
R932640,R982844
R223355,R220083
R992419,R582707
R156962,R837336
R400914,R376558
R117807,R776223
R429063,R602309
R240478,R709705
R488937,R779112
R748029,R414274
R503312,R948179
R999125,R704011
R795101,R815617
R983139,R256091
R769993,R331415
R935157,R830484
R111923,R624306
R914039,R561020
R723190,R200403
R758006,R635631
R308222,R352433
R939628,R104215
R441440,R149526
R880130,R227005
R283419,R217028
R419883,R101608
R334312,R873353
R997161,R187306
R971225,R246157
R751334,R337057
R613525,R655730
R894978,R987790
R978948,R900882
R686195,R113949
R381020,R131943
R169077,R231247
R305595,R656231
R952438,R605875
R563519,R769947
R613930,R718761
R539065,R927063
R471325,R475392
R169467,R886691
R239802,R116759
R203760,R572275
R398517,R726049
R814779,R389011
R496921,R676882
R557606,R200063
R102065,R583495
R110792,R420600
R454520,R543505
R770070,R627114
R410197,R725694
R381533,R985923
R162131,R145406
R896967,R913501
R852444,R449152
R532043,R638458
R602458,R117058
R548123,R615082
R427918,R235065
R343138,R995825
R244003,R317569
R421985,R163391
R861584,R579798
R232286,R106477
R936934,R130316
R603552,R770094
R954012,R801300
R613097,R484878
R502135,R301091
R153833,R754195
R972215,R252150
R334049,R955462
R815161,R720983
R144621,R456821
R247891,R255551
R334151,R349364
R609463,R298548
R510645,R186027
R817250,R231301
R891708,R585193
R846031,R711345
R684810,R497770
R667569,R453228
R412081,R411760
R693392,R966357
R213981,R676136
R376582,R683777
R993188,R175246
R230568,R359758
R583139,R303575
R871326,R667417
R132221,R748421
R940940,R548388
R618030,R671724
R597165,R874292
R654031,R909345
R581640,R710612
R225314,R209247
R603430,R240069
R378998,R383865
R375863,R196842
R362538,R151352
R140703,R318686
R422844,R685707
R940950,R991759
R488414,R586770
R917889,R600460
R324691,R720034
R181430,R722945
R626316,R954752
R871379,R401962
R660673,R718982
R296293,R144799
R975915,R113065
R396358,R259063
R591582,R624354
R105192,R620793
